index,page_count,print_type,avg_rating,rating_count,is_ebook
9.78E+12,522,BOOK,,,FALSE
9.78E+12,321,BOOK,,,FALSE
9.79E+12,180,BOOK,4,1,TRUE
521032261,312,BOOK,,,FALSE
9.78E+12,121,BOOK,,,TRUE
9.78E+12,334,BOOK,,,FALSE
9.79E+12,159,BOOK,,,FALSE
9.78E+12,461,BOOK,,,FALSE
9.79E+12,240,BOOK,,,TRUE
9.78E+12,381,BOOK,,,FALSE
9.78E+12,524,BOOK,,,FALSE
9.78E+12,776,BOOK,,,TRUE
9.78E+12,228,BOOK,5,1,FALSE
9.79E+12,300,BOOK,5,2,TRUE
9.78E+12,387,BOOK,,,FALSE
9.78E+12,356,BOOK,,,TRUE
9.78E+12,366,BOOK,,,TRUE
9.78E+12,231,BOOK,,,FALSE
9.78E+12,422,BOOK,,,FALSE
1681737973,116,BOOK,,,FALSE
3031010426,311,BOOK,,,FALSE
9.78E+12,498,BOOK,,,FALSE
9.78E+12,591,BOOK,,,TRUE
9.79E+12,338,BOOK,,,TRUE
9.78E+12,196,BOOK,,,FALSE
9.78E+12,234,BOOK,,,TRUE
9.79E+12,107,BOOK,,,TRUE
9.78E+12,472,BOOK,,,TRUE
9.78E+12,,BOOK,,,FALSE
9.78E+12,362,BOOK,,,FALSE
9.78E+12,378,BOOK,,,TRUE
9.78E+12,454,BOOK,,,TRUE
9.78E+12,802,BOOK,,,FALSE
9.78E+12,326,BOOK,5,1,TRUE
9.78E+12,251,BOOK,,,FALSE
3540620044,186,BOOK,,,FALSE
9.79E+12,487,BOOK,,,FALSE
9.78E+12,312,BOOK,5,1,TRUE
9.78E+12,272,BOOK,,,FALSE
9.78E+12,221,BOOK,,,TRUE
9.78E+12,443,BOOK,,,FALSE
9.78E+12,704,BOOK,,,TRUE
1549617214,160,BOOK,3,1,FALSE
9.78E+12,408,BOOK,,,FALSE
9.78E+12,335,BOOK,,,TRUE
9.78E+12,478,BOOK,,,FALSE
9.78E+12,365,BOOK,,,FALSE
9.79E+12,380,BOOK,,,TRUE
9.78E+12,266,BOOK,,,FALSE
9.78E+12,500,BOOK,,,TRUE
UCAL:B4107152,248,BOOK,,,FALSE
9.78E+12,851,BOOK,,,FALSE
079239416X,488,BOOK,,,FALSE
9.78E+12,495,BOOK,,,FALSE
9.79E+12,157,BOOK,,,TRUE
9.79E+12,315,BOOK,,,TRUE
9.78E+12,256,BOOK,4.5,2,TRUE
9.78E+12,655,BOOK,5,4,TRUE
9.78E+12,10,BOOK,,,TRUE
9.78E+12,478,BOOK,,,TRUE
9.78E+12,317,BOOK,5,2,FALSE
9.79E+12,91,BOOK,,,TRUE
9.78E+12,436,BOOK,,,TRUE
3642339824,334,BOOK,,,FALSE
9.78E+12,348,BOOK,,,FALSE
9.78E+12,237,BOOK,3.5,3,FALSE
UOM:39015023866083,564,BOOK,,,FALSE
9.78E+12,127,BOOK,,,FALSE
9.78E+12,684,BOOK,,,TRUE
9.78E+12,116,BOOK,,,FALSE
3642358276,339,BOOK,,,FALSE
9.78E+12,392,BOOK,,,FALSE
9.78E+12,216,BOOK,,,TRUE
9.79E+12,478,BOOK,,,FALSE
9.78E+12,504,BOOK,,,TRUE
9.78E+12,493,BOOK,,,TRUE
9.78E+12,383,BOOK,,,FALSE
9.78E+12,296,BOOK,,,TRUE
9.78E+12,472,BOOK,,,TRUE
9.78E+12,192,BOOK,4,1,TRUE
3031794737,182,BOOK,,,FALSE
3125179947,1568,BOOK,,,FALSE
9.78E+12,800,BOOK,5,1,TRUE
9.78E+12,328,BOOK,,,TRUE
3031007344,136,BOOK,,,FALSE
9.79E+12,294,BOOK,,,TRUE
1790764165,674,BOOK,,,FALSE
9.78E+12,768,BOOK,,,TRUE
UOM:39015032581681,413,BOOK,4,1,FALSE
9.79E+12,283,BOOK,,,TRUE
9.78E+12,768,BOOK,4.5,54,TRUE
9.79E+12,317,BOOK,,,FALSE
9.79E+12,360,BOOK,4,5,FALSE
9.78E+12,323,BOOK,,,FALSE
9.78E+12,686,BOOK,,,FALSE
9.78E+12,192,BOOK,,,TRUE
9.78E+12,577,BOOK,,,FALSE
3319257889,302,BOOK,,,FALSE
UOM:39015003731885,426,BOOK,,,FALSE
9.78E+12,272,BOOK,,,TRUE
9401050414,442,BOOK,,,FALSE
3319041746,181,BOOK,,,FALSE
9.79E+12,151,BOOK,,,TRUE
331941335X,317,BOOK,,,FALSE
9.78E+12,384,BOOK,,,TRUE
9.78E+12,166,BOOK,,,TRUE
9.78E+12,440,BOOK,,,TRUE
9.78E+12,560,BOOK,5,1,TRUE
9.78E+12,214,BOOK,,,FALSE
1489991824,315,BOOK,,,FALSE
UCAL:B3678322,676,BOOK,,,FALSE
9.79E+12,377,BOOK,,,FALSE
9.78E+12,170,BOOK,,,FALSE
3540609253,474,BOOK,,,FALSE
UOM:39015014210051,256,BOOK,,,FALSE
9.78E+12,229,BOOK,,,TRUE
9.78E+12,158,BOOK,,,TRUE
9.78E+12,256,BOOK,4,2,FALSE
3319142054,171,BOOK,,,FALSE
1681733048,207,BOOK,,,FALSE
9.78E+12,424,BOOK,,,TRUE
9.78E+12,413,BOOK,3,1,TRUE
UOM:39015024787544,330,BOOK,,,FALSE
9.78E+12,259,BOOK,,,TRUE
1800563353,356,BOOK,,,FALSE
9.78E+12,121,BOOK,,,TRUE
UCAL:B4372836,408,BOOK,,,FALSE
9.78E+12,578,BOOK,3,2,TRUE
9.78E+12,368,BOOK,,,TRUE
9.78E+12,344,BOOK,,,TRUE
1484289307,0,BOOK,,,FALSE
1003093450,392,BOOK,,,FALSE
1484249461,457,BOOK,,,FALSE
1681738139,219,BOOK,,,FALSE
052142898X,284,BOOK,,,FALSE
9.78E+12,264,BOOK,,,TRUE
9.78E+12,754,BOOK,,,FALSE
9.78E+12,256,BOOK,,,FALSE
3319136496,522,BOOK,,,FALSE
9.78E+12,243,BOOK,,,TRUE
9.78E+12,933,BOOK,,,FALSE
9.78E+12,356,BOOK,,,TRUE
9048175208,388,BOOK,,,FALSE
9.78E+12,480,BOOK,,,TRUE
9811533563,394,BOOK,,,FALSE
9401051607,375,BOOK,,,FALSE
1444390554,264,BOOK,,,TRUE
9.78E+12,100,BOOK,,,TRUE
3031010116,170,BOOK,,,FALSE
9.78E+12,1051,BOOK,,,FALSE
9.78E+12,776,BOOK,,,TRUE
9.78E+12,678,BOOK,,,TRUE
1484234499,186,BOOK,,,FALSE
9.79E+12,400,BOOK,,,TRUE
1484262727,303,BOOK,,,FALSE
9.79E+12,896,BOOK,,,TRUE
9.78E+12,243,BOOK,,,TRUE
9.78E+12,658,BOOK,,,TRUE
9.79E+12,729,BOOK,,,TRUE
9.78E+12,472,BOOK,,,TRUE
103208748X,204,BOOK,,,FALSE
9.78E+12,1500,BOOK,,,TRUE
9.78E+12,348,BOOK,,,TRUE
9.78E+12,388,BOOK,,,FALSE
9.78E+12,612,BOOK,4,4,FALSE
123429013,486,BOOK,,,FALSE
9.79E+12,332,BOOK,,,TRUE
9.79E+12,643,BOOK,,,TRUE
9.78E+12,1312,BOOK,,,TRUE
1484287533,0,BOOK,,,FALSE
9.79E+12,432,BOOK,,,TRUE
9.78E+12,394,BOOK,,,TRUE
511519850,0,BOOK,,,FALSE
9811909636,238,BOOK,,,FALSE
521023106,428,BOOK,,,FALSE
3642383254,316,BOOK,,,FALSE
3030686396,202,BOOK,,,FALSE
9.78E+12,670,BOOK,,,TRUE
9.78E+12,,BOOK,,,FALSE
9.78E+12,360,BOOK,,,TRUE
9.79E+12,847,BOOK,4,1,TRUE
1461455901,1579,BOOK,,,FALSE
9.78E+12,608,BOOK,,,TRUE
9.78E+12,182,BOOK,,,FALSE
3319883712,776,BOOK,,,FALSE
PKEY:6610000379057,435,BOOK,,,TRUE
3662520060,335,BOOK,,,FALSE
9.78E+12,419,BOOK,,,FALSE
3319358472,586,BOOK,,,FALSE
9.78E+12,558,BOOK,,,TRUE
3030976440,359,BOOK,,,FALSE
9.78E+12,215,BOOK,,,FALSE
9.78E+12,394,BOOK,,,TRUE
3540411453,306,BOOK,,,FALSE
3540647902,281,BOOK,,,FALSE
3030345173,173,BOOK,,,FALSE
9.79E+12,264,BOOK,,,TRUE
1441951989,201,BOOK,,,FALSE
9.78E+12,384,BOOK,3,7,FALSE
1579550258,1193,BOOK,2,4,FALSE
9.79E+12,78,BOOK,,,TRUE
3030302245,280,BOOK,,,FALSE
1774636808,440,BOOK,,,FALSE
3838397282,220,BOOK,,,FALSE
9.78E+12,175,BOOK,,,FALSE
9.78E+12,336,BOOK,,,TRUE
1801819076,230,BOOK,,,FALSE
444637443,404,BOOK,,,FALSE
9.79E+12,749,BOOK,,,TRUE
9.78E+12,504,BOOK,,,TRUE
9.78E+12,285,BOOK,,,FALSE
UOM:39015021828234,426,BOOK,,,FALSE
9.78E+12,252,BOOK,,,TRUE
1138412538,,BOOK,,,FALSE
9.78E+12,180,BOOK,,,FALSE
UOM:35128001638822,400,BOOK,,,FALSE
9.78E+12,288,BOOK,,,TRUE
3031166264,0,BOOK,,,FALSE
UOM:39015010414947,404,BOOK,,,FALSE
UCSC:32106011828727,472,BOOK,,,FALSE
1443860522,325,BOOK,,,FALSE
1412996066,496,BOOK,,,FALSE
UCSC:32106014183906,828,BOOK,,,FALSE
UCAL:B4344291,756,BOOK,,,FALSE
3037856548,385,BOOK,,,FALSE
STANFORD:36105032879947,320,BOOK,,,FALSE
3319537520,166,BOOK,,,FALSE
1138715247,354,BOOK,,,FALSE
UVA:X004908347,4456,BOOK,,,FALSE
3030338193,295,BOOK,,,FALSE
613507363,32,BOOK,,,FALSE
3642372244,269,BOOK,,,FALSE
1521795789,74,BOOK,,,FALSE
LCCN:40009155,165,BOOK,,,FALSE
9.78E+12,743,BOOK,,,FALSE
9.78E+12,548,BOOK,5,1,FALSE
9.78E+12,496,BOOK,,,TRUE
9.78E+12,294,BOOK,5,1,TRUE
9.78E+12,199,BOOK,,,FALSE
9.78E+12,256,BOOK,,,FALSE
9.78E+12,676,BOOK,5,1,FALSE
9.78E+12,330,BOOK,3.5,4,FALSE
9.78E+12,426,BOOK,,,TRUE
9.78E+12,384,BOOK,,,TRUE
9.78E+12,395,BOOK,3,1,FALSE
9.78E+12,420,BOOK,,,TRUE
9.78E+12,250,BOOK,,,FALSE
9.78E+12,218,BOOK,,,TRUE
9.78E+12,592,BOOK,4.5,2,TRUE
9.78E+12,378,BOOK,,,TRUE
1801235171,266,BOOK,,,FALSE
9.78E+12,400,BOOK,3.5,3,TRUE
9.78E+12,374,BOOK,1,1,TRUE
9.78E+12,620,BOOK,,,TRUE
9.78E+12,432,BOOK,,,TRUE
9.78E+12,263,BOOK,,,TRUE
9.78E+12,446,BOOK,5,1,TRUE
1784390151,294,BOOK,,,FALSE
9.78E+12,296,BOOK,,,TRUE
9.78E+12,320,BOOK,,,TRUE
9.78E+12,704,BOOK,,,TRUE
9.78E+12,706,BOOK,5,1,TRUE
9.78E+12,464,BOOK,,,TRUE
9.78E+12,432,BOOK,,,FALSE
9.78E+12,221,BOOK,1,1,FALSE
1484277619,119,BOOK,,,FALSE
9.78E+12,538,BOOK,,,TRUE
9.78E+12,304,BOOK,,,TRUE
9.78E+12,400,BOOK,,,TRUE
9.78E+12,486,BOOK,1,1,TRUE
9.78E+12,426,BOOK,,,TRUE
9.78E+12,251,BOOK,5,2,FALSE
9.78E+12,366,BOOK,,,TRUE
9.78E+12,422,BOOK,,,FALSE
9.78E+12,288,BOOK,,,TRUE
9.78E+12,354,BOOK,,,TRUE
9.78E+12,521,BOOK,5,3,FALSE
9.78E+12,,BOOK,,,TRUE
149207294X,350,BOOK,,,FALSE
9.78E+12,336,BOOK,4,20,FALSE
9.78E+12,350,BOOK,,,FALSE
9.78E+12,734,BOOK,,,FALSE
9.78E+12,268,BOOK,,,TRUE
9.78E+12,256,BOOK,4.5,2,TRUE
9.78E+12,469,BOOK,,,FALSE
1801131872,266,BOOK,,,FALSE
9.78E+12,338,BOOK,,,TRUE
9386551934,268,BOOK,,,FALSE
9.78E+12,328,BOOK,,,TRUE
9.78E+12,408,BOOK,4,1,TRUE
9.78E+12,384,BOOK,,,FALSE
9.78E+12,273,BOOK,,,FALSE
1734790148,310,BOOK,,,FALSE
9.78E+12,40,BOOK,,,FALSE
9.78E+12,278,BOOK,,,TRUE
1633430030,320,BOOK,,,FALSE
9.78E+12,362,BOOK,4.5,29,TRUE
9.78E+12,276,BOOK,,,TRUE
9.78E+12,702,BOOK,,,FALSE
9.78E+12,640,BOOK,,,FALSE
9.78E+12,137,BOOK,,,FALSE
9.79E+12,322,BOOK,,,TRUE
9.78E+12,258,BOOK,,,TRUE
9.78E+12,369,BOOK,,,FALSE
9.78E+12,414,BOOK,3.5,8,TRUE
9.78E+12,330,BOOK,5,1,TRUE
1913922448,140,BOOK,,,FALSE
9.78E+12,498,BOOK,,,TRUE
9.78E+12,238,BOOK,,,TRUE
1977921752,256,BOOK,,,FALSE
1733042687,280,BOOK,,,FALSE
9.78E+12,1600,BOOK,3,5,TRUE
9.78E+12,748,BOOK,,,TRUE
9.78E+12,741,BOOK,,,FALSE
1802350365,112,BOOK,,,FALSE
9.78E+12,432,BOOK,,,FALSE
9.78E+12,794,BOOK,,,FALSE
9.78E+12,360,BOOK,4.5,2,TRUE
1733042644,168,BOOK,,,FALSE
9.78E+12,384,BOOK,5,1,TRUE
9.78E+12,,BOOK,,,TRUE
9.78E+12,788,BOOK,,,TRUE
9.78E+12,390,BOOK,,,FALSE
9.78E+12,272,BOOK,4,2,FALSE
9.78E+12,619,BOOK,4,12,FALSE
9.78E+12,400,BOOK,,,FALSE
9.78E+12,256,BOOK,3,1,FALSE
367748436,488,BOOK,,,FALSE
9.78E+12,369,BOOK,,,FALSE
9.78E+12,388,BOOK,,,TRUE
9.78E+12,101,BOOK,,,FALSE
9.78E+12,324,BOOK,,,FALSE
1801779430,0,BOOK,,,FALSE
9.78E+12,512,BOOK,4,1,TRUE
9.78E+12,721,BOOK,4,1,FALSE
1800208936,744,BOOK,,,FALSE
9.78E+12,432,BOOK,,,TRUE
9.78E+12,432,BOOK,5,1,TRUE
9.78E+12,536,BOOK,4.5,2,TRUE
9.78E+12,560,BOOK,,,FALSE
9.78E+12,851,BOOK,,,FALSE
1774691582,,BOOK,,,FALSE
9.78E+12,342,BOOK,,,FALSE
9.78E+12,324,BOOK,5,1,TRUE
1492093408,175,BOOK,,,FALSE
9.78E+12,454,BOOK,5,2,TRUE
1654982199,202,BOOK,,,FALSE
9.78E+12,256,BOOK,,,TRUE
9.78E+12,490,BOOK,,,TRUE
9.78E+12,856,BOOK,,,TRUE
9.78E+12,198,BOOK,,,TRUE
9.78E+12,478,BOOK,,,TRUE
9.78E+12,416,BOOK,,,TRUE
9.78E+12,432,BOOK,,,TRUE
9.78E+12,338,BOOK,,,FALSE
9.78E+12,752,BOOK,,,FALSE
9.78E+12,480,BOOK,,,FALSE
9.78E+12,354,BOOK,,,FALSE
1617295604,296,BOOK,,,FALSE
9.78E+12,1069,BOOK,5,2,FALSE
9.78E+12,472,BOOK,,,TRUE
9.78E+12,576,BOOK,5,1,FALSE
134398807,600,BOOK,,,FALSE
9.79E+12,300,BOOK,5,2,TRUE
9.78E+12,463,BOOK,,,FALSE
1801779589,102,BOOK,,,FALSE
9.78E+12,399,BOOK,,,FALSE
9.78E+12,443,BOOK,,,FALSE
9.78E+12,312,BOOK,,,FALSE
1617291560,416,BOOK,,,FALSE
9.78E+12,454,BOOK,,,FALSE
9.78E+12,216,BOOK,,,TRUE
9.78E+12,432,BOOK,,,TRUE
9.78E+12,434,BOOK,,,TRUE
9.78E+12,391,BOOK,5,1,FALSE
9.78E+12,1102,BOOK,,,FALSE
9.78E+12,366,BOOK,,,TRUE
9.78E+12,195,BOOK,,,FALSE
9.78E+12,466,BOOK,,,FALSE
387947140,568,BOOK,,,FALSE
9.78E+12,108,BOOK,,,TRUE
9811110689,,BOOK,4.5,3,FALSE
9.78E+12,600,BOOK,5,1,TRUE
9.78E+12,320,BOOK,5,2,TRUE
9.78E+12,103,BOOK,,,FALSE
3903331163,220,BOOK,,,FALSE
9.78E+12,560,BOOK,,,FALSE
9.78E+12,432,BOOK,,,FALSE
9.78E+12,360,BOOK,,,TRUE
9.78E+12,415,BOOK,5,2,FALSE
1493938436,738,BOOK,3,1,FALSE
9.78E+12,240,BOOK,,,FALSE
9.78E+12,169,BOOK,,,FALSE
9.78E+12,371,BOOK,,,TRUE
9.78E+12,564,BOOK,5,1,FALSE
9.78E+12,432,BOOK,,,TRUE
1492073059,400,BOOK,,,FALSE
9.78E+12,247,BOOK,,,FALSE
9.78E+12,216,BOOK,,,FALSE
9.78E+12,126,BOOK,,,TRUE
9.78E+12,382,BOOK,,,TRUE
9.78E+12,302,BOOK,4,12,TRUE
9.78E+12,372,BOOK,,,FALSE
9.78E+12,326,BOOK,,,TRUE
9.78E+12,426,BOOK,5,1,TRUE
9.78E+12,278,BOOK,,,TRUE
9.78E+12,368,BOOK,5,1,TRUE
9.78E+12,800,BOOK,5,1,TRUE
9.78E+12,350,BOOK,,,TRUE
9.78E+12,482,BOOK,,,TRUE
9.78E+12,438,BOOK,4,5,FALSE
9.78E+12,282,BOOK,3,1,FALSE
9.78E+12,288,BOOK,,,TRUE
9.78E+12,445,BOOK,4,1,TRUE
1801779503,100,BOOK,,,FALSE
9.78E+12,400,BOOK,,,TRUE
9.78E+12,538,BOOK,,,TRUE
9.78E+12,218,BOOK,3,1,TRUE
9.78E+12,591,BOOK,,,FALSE
9.78E+12,216,BOOK,2,1,TRUE
9.78E+12,442,BOOK,,,FALSE
9.78E+12,384,BOOK,,,TRUE
1721242163,158,BOOK,,,FALSE
9.78E+12,40,BOOK,,,FALSE
149209434X,250,BOOK,,,FALSE
9.78E+12,402,BOOK,,,TRUE
9.78E+12,412,BOOK,,,TRUE
1801131880,612,BOOK,,,FALSE
9.78E+12,384,BOOK,,,TRUE
9.78E+12,368,BOOK,,,TRUE
9.78E+12,495,BOOK,,,TRUE
9.78E+12,253,BOOK,,,FALSE
367524686,456,BOOK,,,FALSE
1492046442,316,BOOK,,,FALSE
1914176421,392,BOOK,,,FALSE
9.78E+12,459,BOOK,1,1,FALSE
9.78E+12,365,BOOK,,,FALSE
9.78E+12,688,BOOK,,,FALSE
9.78E+12,378,BOOK,,,TRUE
9.78E+12,283,BOOK,,,FALSE
9.78E+12,443,BOOK,5,1,FALSE
9.80E+12,0,BOOK,,,FALSE
9.78E+12,352,BOOK,5,1,TRUE
3030439836,276,BOOK,,,FALSE
1491963042,310,BOOK,,,FALSE
9.78E+12,362,BOOK,2,1,TRUE
1484234499,186,BOOK,,,FALSE
3319457950,430,BOOK,,,FALSE
9.78E+12,248,BOOK,,,TRUE
9.78E+12,622,BOOK,,,TRUE
9.78E+12,361,BOOK,,,FALSE
1491989386,366,BOOK,5,1,FALSE
9.78E+12,472,BOOK,,,TRUE
9.78E+12,224,BOOK,,,FALSE
1119669367,288,BOOK,,,FALSE
1785887211,420,BOOK,,,FALSE
9.78E+12,336,BOOK,5,1,TRUE
1484230116,257,BOOK,,,FALSE
1784398632,278,BOOK,,,FALSE
9.78E+12,32,BOOK,,,TRUE
9.78E+12,208,BOOK,,,FALSE
9.78E+12,768,BOOK,,,TRUE
9.79E+12,366,BOOK,,,TRUE
1484281209,383,BOOK,,,FALSE
9.78E+12,456,BOOK,,,TRUE
1484268245,239,BOOK,5,1,FALSE
9.78E+12,482,BOOK,,,TRUE
9.78E+12,330,BOOK,,,TRUE
1492087912,250,BOOK,,,FALSE
9.78E+12,472,BOOK,,,TRUE
9.78E+12,352,BOOK,,,TRUE
9.78E+12,288,BOOK,,,TRUE
9.78E+12,740,BOOK,,,TRUE
9.78E+12,276,BOOK,,,TRUE
9.78E+12,956,BOOK,,,FALSE
9.78E+12,560,BOOK,5,1,TRUE
9.78E+12,368,BOOK,,,TRUE
9.78E+12,306,BOOK,,,TRUE
1484262360,226,BOOK,,,FALSE
9.78E+12,225,BOOK,,,FALSE
1492047546,303,BOOK,,,FALSE
9.78E+12,277,BOOK,,,FALSE
1839213108,626,BOOK,,,FALSE
9.78E+12,370,BOOK,,,TRUE
9811977011,0,BOOK,,,FALSE
3319013432,128,BOOK,,,FALSE
180324836X,258,BOOK,,,FALSE
9.78E+12,350,BOOK,,,FALSE
9.78E+12,200,BOOK,,,FALSE
9811533563,394,BOOK,,,FALSE
9.78E+12,372,BOOK,,,TRUE
9.78E+12,864,BOOK,,,TRUE
321797027,792,BOOK,,,FALSE
9.78E+12,352,BOOK,,,FALSE
9.79E+12,360,BOOK,,,TRUE
9.78E+12,526,BOOK,,,TRUE
9.78E+12,248,BOOK,,,TRUE
9.78E+12,688,BOOK,,,TRUE
1783553294,284,BOOK,,,FALSE
9.78E+12,177,BOOK,,,FALSE
9.78E+12,408,BOOK,,,TRUE
9.78E+12,268,BOOK,,,TRUE
9.78E+12,344,BOOK,,,TRUE
1801075549,0,BOOK,,,FALSE
9.78E+12,644,BOOK,,,FALSE
9.78E+12,660,BOOK,,,TRUE
9.78E+12,334,BOOK,,,TRUE
9.78E+12,208,BOOK,,,TRUE
1492041416,250,BOOK,,,FALSE
9.78E+12,404,BOOK,,,FALSE
1789530792,168,BOOK,,,FALSE
9.78E+12,764,BOOK,,,TRUE
9.78E+12,322,BOOK,,,TRUE
9.78E+12,157,BOOK,,,FALSE
9.78E+12,352,BOOK,,,TRUE
9.78E+12,430,BOOK,,,TRUE
9.78E+12,258,BOOK,,,TRUE
9.78E+12,251,BOOK,,,TRUE
1098111877,550,BOOK,,,FALSE
9.78E+12,583,BOOK,5,1,TRUE
9.78E+12,768,BOOK,,,FALSE
9.78E+12,404,BOOK,,,FALSE
9.79E+12,634,BOOK,,,TRUE
9.78E+12,342,BOOK,,,TRUE
1138480452,144,BOOK,,,FALSE
9.78E+12,818,BOOK,,,TRUE
9.78E+12,416,BOOK,,,TRUE
1785886606,298,BOOK,,,FALSE
9.78E+12,408,BOOK,,,FALSE
303107565X,0,BOOK,,,FALSE
9.78E+12,545,BOOK,,,FALSE
9.78E+12,366,BOOK,,,TRUE
9.78E+12,454,BOOK,,,FALSE
9.78E+12,177,BOOK,,,FALSE
9.78E+12,259,BOOK,,,TRUE
1484250001,400,BOOK,,,FALSE
1492061379,300,BOOK,,,FALSE
9.78E+12,703,BOOK,,,FALSE
9811518157,178,BOOK,,,FALSE
9.78E+12,206,BOOK,,,TRUE
9.78E+12,368,BOOK,,,TRUE
9.78E+12,480,BOOK,,,FALSE
9.78E+12,540,BOOK,,,TRUE
9.79E+12,316,BOOK,,,TRUE
1484258010,421,BOOK,,,FALSE
1484251768,416,BOOK,,,FALSE
9.78E+12,282,BOOK,,,TRUE
9.78E+12,390,BOOK,,,FALSE
9.78E+12,336,BOOK,,,TRUE
1400231043,0,BOOK,,,FALSE
9.78E+12,771,BOOK,,,TRUE
9.78E+12,232,BOOK,,,TRUE
9.78E+12,569,BOOK,,,FALSE
9.78E+12,3296,BOOK,,,TRUE
9.78E+12,310,BOOK,,,TRUE
9.78E+12,178,BOOK,,,TRUE
1800568878,333,BOOK,,,FALSE
9.78E+12,374,BOOK,,,TRUE
9.78E+12,469,BOOK,,,FALSE
3658335513,63,BOOK,,,FALSE
032106920X,871,BOOK,,,FALSE
3031046471,0,BOOK,,,FALSE
3031004604,141,BOOK,,,FALSE
1664151281,510,BOOK,,,FALSE
9.78E+12,744,BOOK,,,FALSE
9.79E+12,134,BOOK,,,TRUE
9.78E+12,368,BOOK,,,TRUE
9.78E+12,762,BOOK,,,TRUE
008102939X,324,BOOK,,,FALSE
9.79E+12,316,BOOK,,,TRUE
9.78E+12,385,BOOK,,,FALSE
9.78E+12,348,BOOK,,,TRUE
9.78E+12,534,BOOK,,,TRUE
9.78E+12,220,BOOK,,,TRUE
1848829469,812,BOOK,,,FALSE
9.78E+12,302,BOOK,,,TRUE
9.78E+12,742,BOOK,,,TRUE
9.78E+12,392,BOOK,,,TRUE
9.78E+12,556,BOOK,,,FALSE
9.79E+12,178,BOOK,,,TRUE
9.78E+12,110,BOOK,,,TRUE
9.78E+12,152,BOOK,,,FALSE
9.78E+12,578,BOOK,,,TRUE
9.78E+12,382,BOOK,5,2,TRUE
9.78E+12,382,BOOK,,,TRUE
9.78E+12,600,BOOK,,,TRUE
9.78E+12,230,BOOK,,,TRUE
9.78E+12,441,BOOK,,,TRUE
9.78E+12,528,BOOK,,,TRUE
9.78E+12,352,BOOK,,,TRUE
9.78E+12,384,BOOK,5,1,TRUE
9.78E+12,1840,BOOK,,,TRUE
9.78E+12,320,BOOK,,,TRUE
9.78E+12,352,BOOK,,,TRUE
9.78E+12,560,BOOK,,,FALSE
UCSD:31822032531923,856,BOOK,,,FALSE
UOM:39015064103875,390,BOOK,,,FALSE
9.78E+12,,BOOK,,,TRUE
9.78E+12,91,BOOK,,,TRUE
9.78E+12,268,BOOK,,,TRUE
72372400,460,BOOK,,,FALSE
UCSD:31822036088763,968,BOOK,,,FALSE
837957680,2472,BOOK,,,FALSE
UOM:39015058266233,240,BOOK,,,FALSE
470849746,552,BOOK,,,FALSE
STANFORD:36105122165249,760,BOOK,4.5,3,FALSE
9.78E+12,176,BOOK,,,TRUE
9.78E+12,521,BOOK,5,3,FALSE
9.78E+12,928,BOOK,5,1,TRUE
1484226704,315,BOOK,,,FALSE
9.78E+12,520,BOOK,5,2,TRUE
9.78E+12,369,BOOK,,,FALSE
9.78E+12,354,BOOK,,,FALSE
9.78E+12,830,BOOK,,,FALSE
9.78E+12,157,BOOK,,,TRUE
9.78E+12,568,BOOK,,,TRUE
9.78E+12,794,BOOK,,,FALSE
9.78E+12,256,BOOK,,,FALSE
9.78E+12,284,BOOK,,,TRUE
9.78E+12,641,BOOK,,,FALSE
9.78E+12,539,BOOK,5,1,FALSE
9.78E+12,662,BOOK,,,TRUE
9.78E+12,420,BOOK,,,TRUE
9.78E+12,424,BOOK,,,TRUE
9.78E+12,322,BOOK,,,FALSE
9.78E+12,171,BOOK,,,FALSE
9.78E+12,506,BOOK,,,TRUE
9.78E+12,312,BOOK,,,TRUE
1138469297,,BOOK,5,1,FALSE
9.78E+12,250,BOOK,,,FALSE
9.78E+12,199,BOOK,,,FALSE
9.78E+12,469,BOOK,,,FALSE
9.78E+12,430,BOOK,,,TRUE
9.78E+12,364,BOOK,,,TRUE
9.78E+12,424,BOOK,,,TRUE
9.78E+12,452,BOOK,,,TRUE
9.78E+12,106,BOOK,,,FALSE
9.78E+12,246,BOOK,,,FALSE
9.78E+12,219,BOOK,,,TRUE
9.78E+12,704,BOOK,,,TRUE
9.78E+12,404,BOOK,3,6,FALSE
9.78E+12,342,BOOK,,,FALSE
9.78E+12,412,BOOK,,,TRUE
9.78E+12,405,BOOK,,,TRUE
9.78E+12,130,BOOK,,,FALSE
1786466457,506,BOOK,,,FALSE
9.78E+12,250,BOOK,5,1,TRUE
9.78E+12,282,BOOK,,,TRUE
9.78E+12,433,BOOK,5,1,FALSE
9.78E+12,560,BOOK,,,FALSE
9.78E+12,446,BOOK,,,FALSE
9.78E+12,384,BOOK,,,FALSE
9.78E+12,330,BOOK,3.5,4,FALSE
1484281543,511,BOOK,,,FALSE
9.78E+12,390,BOOK,,,FALSE
9.78E+12,205,BOOK,,,FALSE
9.78E+12,296,BOOK,,,TRUE
9.78E+12,743,BOOK,,,FALSE
9.78E+12,570,BOOK,,,TRUE
9.78E+12,276,BOOK,,,TRUE
9.78E+12,397,BOOK,,,FALSE
9.78E+12,476,BOOK,4,2,FALSE
9.78E+12,461,BOOK,,,FALSE
1449396658,540,BOOK,4,2,TRUE
9.78E+12,486,BOOK,1,1,TRUE
9.78E+12,369,BOOK,,,FALSE
